seller-sku,asin1,binding,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode,source
64-2H3N-OGLU,0877285462,Paperback,"The Cup of Destiny: The Quest for the Grail [Aug 01, 1982] Ravenscroft, Trevor",,0818SNMEVAP,3,0,2017-08-18 15:27:54 PDT,1,,2,,,0877285462,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
WB-1EDQ-LRUY,850300525,Hardcover,"King Solomon's Temple in the Masonic Tradition (Masonic classics) [Apr 01, 1972] Horne, Alex",,0818SNLESXV,9.27,0,2017-08-18 15:08:02 PDT,1,,2,,,850300525,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
RE-SN8E-EPMY,1556520484,Paperback,"Civilization or Barbarism: An Authentic Anthropology [Paperback] [Apr 01, 1991] Diop, Cheikh Anta and Ngemi, Yaa-Lengi Meema",,0818SNLBBZJ,5.63,0,2017-08-18 15:04:45 PDT,1,,2,,,1556520484,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
5E-HVF8-6D5L,0517593483,Hardcover,"Fingerprints Of The Gods: The Evidence of Earth's Lost Civilization [May 16, 1995] Hancock, Graham",,0818SNL10Y1,5,0,2017-08-18 15:01:54 PDT,1,,2,,,0517593483,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
9J-G5BQ-LTOC,0890894574,Hardcover,"The Celtic Empire: The First Millennium of Celtic History, C. 1000 BC-51 Ad [Jun 01, 1991] Berresford-Ellis, Peter and Ellis, Peter Berresford",,0818SNKWFBJ,4,0,2017-08-18 15:00:19 PDT,1,,2,,,0890894574,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
N2-VUZL-HGYJ,B00005W5W9,Hardcover,"In search of Adam; the story of man's quest for the truth about his earliest ancestors [Jan 01, 1956] Wendt, Herbert",,0818SNKR357,4,0,2017-08-18 14:52:17 PDT,1,,7,,,B00005W5W9,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
UB-0OH5-L6YH,0064640256,Paperback,"Secrets of the Lost Races [Aug 01, 1978] Noorbergen, Rene",,0818SNKGI8P,19.77,0,2017-08-18 14:39:47 PDT,1,Some wear on edges of front cover and limited notes on pages.,3,,,0064640256,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
VP-6R5H-44L0,B0007E9DX4,Hardcover,"Knights of Malta [Jan 01, 1959] Peyrefitte, Roger",,0818SNJYDP1,90,0,2017-08-18 14:36:04 PDT,1,"Criterion Books, 1959. Some wear on dust cover and age staining on edges of paper. Binding tight, pages clean and unmarked.",6,,,B0007E9DX4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
J4-R2TV-5J6M,B0000CJIAL,Hardcover,"Architecture, Nature & Magic [Hardcover] [Jan 01, 1956] W. R. Lethaby and Alfred Powell",,0818SNJH49D,4.94,0,2017-08-18 14:32:49 PDT,1,"Ebenezer Baylis and Son, 1956. Tearing and wear on dust cover. Binding tight, pages clean and unmarked.",7,,,B0000CJIAL,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
YX-6T4C-ABHR,B000O87X5I,Hardcover,"Great Civilizations of Ancient Africa [Hardcover] [Jan 01, 1971] Brooks, Lester",,0817SGUGGRP,5,0,2017-08-17 16:07:11 PDT,1,,3,,,B000O87X5I,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
2Q-10W6-XUZQ,0801495970,Paperback,"The Class Struggle in the Ancient Greek World: From the Archaic Age to the Arab Conquests [Paperback] [Aug 03, 1989] Ste. Croix, Geoffrey E. Maurice",,0817SGUE0MD,19.83,0,2017-08-17 16:05:03 PDT,1,,3,,,0801495970,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
GN-T0HK-7EDQ,B019NDOSUM,Hardcover,"The Spear Of Destiny: The Occult Power Behind The Spear Which Pierced The Side Of Christ by Trevor Ravenscroft (1973-01-01) [Hardcover] [Jan 01, 1656] Trevor Ravenscroft",,0817SGEN0JD,42.31,0,2017-08-17 11:59:26 PDT,1,,3,,,B019NDOSUM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
0U-SV0T-9M5Y,0872234576,Hardcover,"The Control of Candy Jones [Jan 01, 1976] Bain, Donald",,0817SGE9SDP,11.96,0,2017-08-17 11:50:38 PDT,1,,2,,,0872234576,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
LM-IZ58-MRZC,0451164180,Paperback,"MAFIA KINGFISH: Carlos Marcello and the Assassination of John F. Kennedy [Nov 07, 1989] Davis, John H.",,0817SB39TSP,19.77,0,2017-08-16 17:42:35 PDT,1,,3,,,0451164180,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
7Y-4EHF-JWHJ,0395207290,Hardcover,"The Origin of Consciousness in the Breakdown of the Bicameral Mind [Jan 01, 1976] Jaynes, Julian",,0817SB2W38J,7.9,0,2017-08-16 17:37:30 PDT,1,,2,,,0395207290,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
MP-DM0T-A12D,0812921402,Hardcover,"The Reichmanns: Family, Faith, Fortune, and the Empire of Olympia & York [Dec 30, 1997] Bianco, Anthony",,0817SB15NOV,5,0,2017-08-16 17:11:42 PDT,1,,2,,,0812921402,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
9C-8W1U-IAGE,0684870541,Paperback,"Who Are We?: The Challenges to America's National Identity [Paperback] [Dec 05, 2005] Huntington, Samuel P.",,0816SAYYQP1,4,0,2017-08-16 16:44:50 PDT,1,,2,,,0684870541,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
O8-8KQ9-863V,1842931687,Hardcover,"Solomon's Power Brokers: The Secrets of Freemasonry, the Church, and the Illuminati [Apr 01, 2007] Knight, Christopher and Butler, Alan",,0816SAXPAJD,5,0,2017-08-16 16:15:52 PDT,1,,2,,,1842931687,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
68-ZY17-73JQ,0451524934,MassMarket,"1984 (Signet Classics) [Mass Market Paperback] [Jan 01, 1961] George Orwell and Erich Fromm",,0814S11PLED,3.21,0,2017-08-14 15:56:51 PDT,1,,3,,,0451524934,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
V9-6GAY-FKOU,0553234080,Paperback,"Goodbye Columbus [Jan 01, 1982] Roth, Philip",,0814S11P6Z7,3,0,2017-08-14 15:55:26 PDT,1,,3,,,0553234080,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
LC-5K86-LNR8,0140621792,Paperback,"Madame Bovary (Penguin Popular Classics) [Jul 26, 1995] Flaubert, Gustave",,0814S11O5BD,2.5,0,2017-08-14 15:52:55 PDT,1,,3,,,0140621792,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
TK-5I2W-9UL1,1453054774,Paperback,"The Wonderful Wizard of Oz [Paperback] [Jan 01, 2012] L. Frank Baum and Fully Illustrated and adapted for Junior Classics",,0814S11LVID,3,0,2017-08-14 15:49:18 PDT,1,"Magnum Easy Eye edition, larger type for easy reading.",2,,,1453054774,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
YW-PWUZ-F1RJ,B0011GBTA2,Paperback,"Civilization and Its Discontents (Newly Translated from the German) [Paperback] [Jan 01, 1962] James Strachey and Sigmund Freud",,0814S11GB97,3,0,2017-08-14 15:41:47 PDT,1,,4,,,B0011GBTA2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
39-K2MS-XCKT,0394704843,Paperback,"TRIAL V484 [May 12, 1969] Kafka, Franz",,0814S11BOIP,3,0,2017-08-14 15:38:35 PDT,1,,2,,,0394704843,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
CL-WYXD-NGYU,0451527631,MassMarket,"Looking Backward (Signet Classics) [May 01, 2000] Bellamy, Edward and Miller, Walter James",,0814S118AS7,3,0,2017-08-14 15:33:44 PDT,1,,3,,,0451527631,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
0E-84U8-9QZT,B000K0D2BY,MassMarket,"Man and Superman [Mass Market Paperback] [Jan 01, 1960] Shaw, Bernard",,0814S116W4V,3,0,2017-08-14 15:32:49 PDT,1,,3,,,B000K0D2BY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
QA-QELC-4SSK,0811219917,Paperback,"Antwerp (New Directions Pearls) [Paperback] [May 23, 2012] Bolaño, Roberto and Wimmer, Natasha",,0814S11403V,3,0,2017-08-14 15:30:50 PDT,1,,3,,,0811219917,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
MR-YVCD-O7KI,B002O5K6R6,MassMarket,"A Journey to the Center of the Earth [Mass Market Paperback] [Jan 01, 1966] Verne, Jules",,0814S1124Q1,4.99,0,2017-08-14 15:29:26 PDT,1,,3,,,B002O5K6R6,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
HQ-2MNJ-VXJ4,B00TXDE02E,Paperback,"The Sound and the Fury [Paperback] [Jan 01, 1964] William Faulkner",,0814S10QX9V,3,0,2017-08-14 15:24:17 PDT,1,,3,,,B00TXDE02E,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
S0-26WS-BN86,0394717368,Paperback,"Rules for Radicals [Jan 01, 1972] Saul Alinsky",,0814S10LB11,3,0,2017-08-14 15:21:09 PDT,1,,3,,,0394717368,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
AC-CWXL-OXBW,0394708628,Paperback,"Analytical Psychology: Its Theory & Practice (The Tavistock Lectures) [Aug 12, 1970] C. G. Jung and E. A. Bennet",,0814S10KO37,3,0,2017-08-14 15:19:09 PDT,1,,2,,,0394708628,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
PH-9ZYB-CXTO,0007423322,MassMarket,"Freedom [Sep 01, 2011] Franzen, Jonathan",,0814S10KFOP,2.5,0,2017-08-14 15:18:31 PDT,1,,3,,,0007423322,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
VA-Z6RY-PUHT,0440212189,MassMarket,"Maximum Bob [Jun 01, 1992] Leonard, Elmore",,0814S10JSL1,3,0,2017-08-14 15:16:52 PDT,1,,3,,,0440212189,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
HD-MP00-ZJD9,0828314454,Paperback,"Lower Depths (Nachtasyl) [Jun 18, 1973] Maksim Gorky and Edwin Hopkins",,0814S10IXMV,3,0,2017-08-14 15:16:09 PDT,1,,2,,,0828314454,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Party
GQ-RXRE-JHN8,B005B0VJCC,Paperback,"Darkness at Noon #671 [Paperback] [Jan 01, 1948] Koestler, Arthur",,0814S108HDV,3,0,2017-08-14 15:12:41 PDT,1,,3,,,B005B0VJCC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
S5-2V3R-UZA1,B00C5U83RA,Hardcover,"I Am Legend [Hardcover] [Jan 01, 1954] richard matheson",,0814S0XSYI7,30,0,2017-08-14 13:57:35 PDT,1,,2,,,B00C5U83RA,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ZK-3J75-TLVT,B013Z2LMF6,Hardcover,"Dune (book club edition) [Hardcover] [Jan 01, 1965] Frank Herbert and John Schoenherr",,0814S0XSH2P,14.9,0,2017-08-14 13:54:01 PDT,1,,2,,,B013Z2LMF6,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
V9-4UO3-S5DJ,0385037872,Hardcover,"Roots [Sep 17, 1976] Haley, Alex",,0814S0XRHR1,3,0,2017-08-14 13:52:49 PDT,1,First Edition,2,,,0385037872,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
AG-A6ZR-4NWK,1860492592,Paperback,"Alias Grace [Sep 01, 1997] Margaret Atwood",,0814S0XLS7V,3,0,2017-08-14 13:43:48 PDT,1,,2,,,1860492592,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
FG-53W5-U6V1,B000RELOPY,Hardcover,"Children of Dune [Hardcover] [Jan 01, 1976] Herbert, Frank",,0814S0X8K31,3,0,2017-08-14 13:41:15 PDT,1,,2,,,B000RELOPY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SF-TF4Q-HBOK,0670839809,Hardcover,"Waiting to Exhale [May 28, 1992] McMillan, Terry",,0814S0WVCKP,3,0,2017-08-14 13:32:22 PDT,1,,3,,,0670839809,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
65-78ZE-TE7M,0449900193,Paperback,"The Number of the Beast [Paperback] [Dec 12, 1980] Robert A. Heinlein and Richard M. Powers",,0814S0WE2MP,3,0,2017-08-14 13:23:42 PDT,1,,3,,,0449900193,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TU-7OAG-J7PU,0425068137,Hardcover,"The Dune Encyclopedia: The Complete, Authorized Guide and Companion to Frank Herbert's Masterpiece of the Imagination [Jun 01, 1984] Frank Herbert and Willis E. McNelly",,0814S0UID9P,42.79,0,2017-08-14 13:00:14 PDT,1,,4,,,0425068137,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
Z7-LFYJ-3808,1592640044,Paperback,"Emma [Jun 01, 2003] Austen, Jane and Daleski, H. M.",,0814S0U1CGV,3,0,2017-08-14 12:54:43 PDT,1,,3,,,1592640044,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
FQ-PB5A-TU64,B0000CO31L,Paperback,"The Medium is the Massage: An Inventory of Effects [Paperback] [Jan 01, 1967] Marshall McLuhan; Quentin Fiore and Jerome Agel",,0814S0TWQ8P,3,0,2017-08-14 12:50:20 PDT,1,Tear on bottom right of front cover. Binding tight. Pages clean and unmarked.,4,,,B0000CO31L,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
B9-96UZ-94EO,0811200752,Paperback,"Amerika [Jan 01, 1962] Franz Kafka; Emlen Etting and Edwin Muir",,0814S0TJ7PP,3,0,2017-08-14 12:45:16 PDT,1,,3,,,0811200752,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
7J-FCY7-SW7Y,055320596X,Paperback,"Raise high the roof beam, carpenters ; and, Seymour: An introduction [Jan 01, 1981] Salinger, J. D",,0814S0TICSD,3,0,2017-08-14 12:44:05 PDT,1,,2,,,055320596X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
DU-QCIJ-6ATL,B00005VZ0D,Paperback,"Franny and Zooey [Jan 01, 1964] Salinger, J. D.",,0814S0TG3LV,3,0,2017-08-14 12:42:47 PDT,1,,3,,,B00005VZ0D,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
85-V7R8-BIC3,0553114956,MassMarket,"Nine Stories [Mass Market Paperback] [Jan 01, 1989] J. D. Salinger",,0814S0TD4S1,5.23,0,2017-08-14 12:41:35 PDT,1,,3,,,0553114956,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
JC-W9XI-RQQ7,B000JF9SRC,MassMarket,"The Wayward Bus [Mass Market Paperback] [Jan 01, 1970] John Steinbeck",,0814S0T9LWJ,3,0,2017-08-14 12:40:28 PDT,1,,2,,,B000JF9SRC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
K4-5FN4-2FNO,B000LEPJ8S,MassMarket,"Tortilla Flat [Mass Market Paperback] [Jan 01, 1963] Steinbeck, John",,0814S0T63JD,3,0,2017-08-14 12:39:13 PDT,1,,3,,,B000LEPJ8S,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
W8-LIC1-M9KD,055327824X,Paperback,"Of Mice and Men [Sep 01, 1983] Steinbeck, John",,0814S0T2JZP,3,0,2017-08-14 12:37:38 PDT,1,,4,,,055327824X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
CA-1WXA-UM90,0449144763,Paperback,"The Number of the Beast [May 12, 1982] Heinlein, Robert A.",,0814S0SHCW1,7,0,2017-08-14 12:27:12 PDT,1,,3,,,0449144763,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
WY-JBWA-RHHH,345330137,Paperback,"Double Star [Oct 12, 1986] Robert A. Heinlein",,0814S0SGT7P,3,0,2017-08-14 12:26:20 PDT,1,,3,,,345330137,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
YG-AQCJ-L930,B002NCYG0S,MassMarket,"Methuselah's Children [Mass Market Paperback] [Jan 01, 1958] Heinlein, Robert A.",,0814S0SFOW1,3,0,2017-08-14 12:25:21 PDT,1,,2,,,B002NCYG0S,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
82-NFFZ-OLN7,0425037851,Paperback,"The Past Through Tomorrow [Jan 01, 1975] Heinlein, Robert A.",,0814S0SDT91,3,0,2017-08-14 12:23:16 PDT,1,,3,,,0425037851,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
I1-8TQW-FVBF,044105501X,MassMarket,"Between Planets [Mass Market Paperback] [Jan 01, 1951] Robert A. Heinlein and Steele Savage",,0814S0SDBR1,3,0,2017-08-14 12:21:50 PDT,1,,3,,,044105501X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
PQ-SKGQ-GGSJ,0425061264,Paperback,"Time Enough For Love [Dec 15, 1982] Heinlein, Robert A.",,0814S0SCV27,3,0,2017-08-14 12:20:27 PDT,1,,3,,,0425061264,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
GI-QX75-5K4O,0425018091,Paperback,"Glory Road [Paperback] [Jan 01, 1970] Robert A. Heinlein",,0814S0S8YJV,3,0,2017-08-14 12:17:59 PDT,1,,4,,,0425018091,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
RV-IREX-6RYA,B000NCVXAQ,Paperback,"The Premar Experiments [Paperback] [Jan 01, 1975] Robert H. Rimmer",,0814S0S59V7,3,0,2017-08-14 12:16:16 PDT,1,First printing.,2,,,B000NCVXAQ,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
XU-2PV8-8K8L,553262807,Paperback,"Always Coming Home [Dec 01, 1986] Le Guin, Ursula K.",,0814S0RYW11,3,0,2017-08-14 12:13:28 PDT,1,,2,,,553262807,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
3N-C555-0ARH,0553246860,Paperback,"V [Jun 01, 1984] Pynchon, Thomas",,0814S0RW0FV,3,0,2017-08-14 12:11:57 PDT,1,,2,,,0553246860,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
QX-8OX6-3ZLS,0441748600,MassMarket,"To Sail Beyond the Sunset [Mass Market Paperback] [Jun 01, 1988] Heinlein, Robert A.",,0814S0RPVRP,3,0,2017-08-14 12:08:19 PDT,1,,2,,,0441748600,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
OF-7JVM-NSAI,0375705244,Paperback,"Founding Brothers: The Revolutionary Generation [Feb 05, 2002] Ellis, Joseph J.",,0814S0ROKI1,3,0,2017-08-14 12:04:55 PDT,1,,4,,,0375705244,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
RI-XRHP-BML8,B000KEUQXC,Paperback,"Conduct of Life, The [Paperback] Emerson, Ralph Waldo",,0814S0R74Q1,3,0,2017-08-14 11:55:12 PDT,1,,3,,,B000KEUQXC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TC-FOWA-4C6K,0671754203,Paperback,"Nebula Award Stories Number Three [Paperback] [Jan 01, 1970] Zelazny, Roger (ed.); Ballard, J.G.; Ellison, Harlan; Demany, Samuel R.; Leiber, Fritz; Moorcock, Michael; McCaffrey, Anne",,0814S0QZ3FV,3,0,2017-08-14 11:52:55 PDT,1,,2,,,0671754203,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
GI-9H7L-BDAZ,B000KAYLFA,MassMarket,"The Private World of William Faulkner [Mass Market Paperback] [Jan 01, 1962] robert coughlan",,0814S0QT75D,3,0,2017-08-14 11:50:33 PDT,1,,3,,,B000KAYLFA,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TV-YBR0-2ZAM,0449213013,Paperback,"Earth Abides [Sep 12, 1986] Stewart, George R.",,0814S0Q2YJJ,3.05,0,2017-08-14 11:42:35 PDT,1,,3,,,0449213013,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
UT-P1ZR-MXIH,B002QCQ716,MassMarket,"Power, Politics and People: The Collected Essays of C. Wright Mills [Mass Market Paperback] [Jan 01, 1963] C. Wright Mills and Irving Louis Horowitz",,0814S0PSPG1,26.97,0,2017-08-14 11:40:53 PDT,1,,3,,,B002QCQ716,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
19-5JYD-B1WM,0812565886,Paperback,"Persuasion (Tor Classics) [Oct 15, 1999] Austen, Jane",,0812SU2I97P,3,0,2017-08-12 16:10:03 PDT,1,,4,,,0812565886,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
Z8-FDV1-KKRI,044018424X,MassMarket,"Swag [Jun 01, 1978] Leonard, Elmore",,0812SU1W3AP,3,0,2017-08-12 16:00:58 PDT,1,,3,,,044018424X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
7E-C1ZB-IW36,0440212561,MassMarket,"Outlander [Mass Market Paperback] [Jun 02, 1992] Gabaldon, Diana",,0812SU1NK1V,2000,0,2017-08-12 15:57:55 PDT,1,,2,,,0440212561,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Thomas
WI-NI7Z-MHVG,451152611,MassMarket,"Song of Solomon (Signet) [Nov 01, 1978] Morrison, Toni",,0812SU1KT51,3,0,2017-08-12 15:53:13 PDT,1,,4,,,451152611,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
8A-ON71-A2TS,B003TOLPPS,Paperback,"The Tin Drum [Paperback] [Paperback] [Jan 01, 1990] Ralph Manheim",,0812SU1KA6J,3,0,2017-08-12 15:52:07 PDT,1,,4,,,B003TOLPPS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
JC-VK46-43X5,094202401X,Paperback,"The Hundredth Monkey [Jun 01, 1984] Keyes Jr., Ken",,0812SU1JZ01,3,0,2017-08-12 15:50:58 PDT,1,,4,,,094202401X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
76-S6CI-1RSF,0553213504,Paperback,"The Count of Monte Cristo (Bantam Classics) [Paperback] [Jan 01, 1985] Alexandre Dumas",,0812SU1JY4D,3,0,2017-08-12 15:50:07 PDT,1,,3,,,0553213504,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
EL-ZBHX-KGXW,0451051335,Paperback,"Angry Amazons [Sep 01, 1972] Brown, Carter",,0812SU1IFQ1,2.5,0,2017-08-12 15:46:19 PDT,1,,3,,,0451051335,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
LA-332D-0OEJ,0553239031,Paperback,"The Tombs of Atuan (The Earthsea Cycle, Book 2) [May 01, 1984] Le Guin, Ursula K.",,0812SU1HV1V,3,0,2017-08-12 15:43:34 PDT,1,,4,,,0553239031,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
OY-JRUW-54CX,0399501487,MassMarket,"Lord of the Flies [Mass Market Paperback] [Dec 16, 2003] William Golding and E. L. Epstein",,0812SU1HNN7,2.5,0,2017-08-12 15:41:11 PDT,1,,4,,,0399501487,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
6K-2JGE-4AQZ,B001O1WK8Y,Paperback,"Hegel Selections [Paperback] [Jan 01, 1929] Jacob Loewenberg",,0812SU1HM1P,3,0,2017-08-12 15:40:23 PDT,1,,3,,,B001O1WK8Y,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
WC-5N4B-L7ZY,451520521,MassMarket,"Babbitt (Signet Classic) [Oct 01, 1961] Lewis, Sinclair",,0812SU1HJNV,3,0,2017-08-12 15:39:19 PDT,1,,3,,,451520521,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
B8-Z1DI-W2SA,B000HMUW5O,Paperback,"Moll Flanders [Paperback] [Jan 01, 1949] Daniel Defoe",,0812SU1FTCJ,3,0,2017-08-12 15:36:12 PDT,1,"Rinehart Edition, 1961.",4,,,B000HMUW5O,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
AR-HS74-KYDY,0714843555,Paperback,"The Garden Book [Paperback] [Nov 01, 2003] Editors of Phaidon Press",,0812SU14WN1,3,0,2017-08-12 15:26:33 PDT,1,,2,,,0714843555,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Clars Auction Gallery
4K-M6P9-3BV4,0547773706,MassMarket,"Tales from Earthsea (The Earthsea Cycle) [Mass Market Paperback] [Sep 11, 2012] Le Guin, Ursula K.",,0812SU0POCP,3,0,2017-08-12 15:17:26 PDT,1,,3,,,0547773706,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
